Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
TGP,Teekay LNG Partners L.P.,13.27,1040368000.0,,2005.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tgp,
TGP^A,Teekay LNG Partners L.P.,25.66,0.0,,,,,https://old.nasdaq.com/symbol/tgp^a,
TGP^B,Teekay LNG Partners L.P.,25.15,0.0,,,,,https://old.nasdaq.com/symbol/tgp^b,
TOO,Teekay Offshore Partners L.P.,1.54,632478000.0,,2006.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/too,
TOO^A,Teekay Offshore Partners L.P.,18.48,0.0,,,,,https://old.nasdaq.com/symbol/too^a,
TOO^B,Teekay Offshore Partners L.P.,20.6,0.0,,,,,https://old.nasdaq.com/symbol/too^b,
TOO^E,Teekay Offshore Partners L.P.,20.8,0.0,,,,,https://old.nasdaq.com/symbol/too^e,
TNK,Teekay Tankers Ltd.,1.77,476130000.0,,2007.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tnk,
GCI,TEGNA Inc.,10.64,1219589209.44,,2015.0,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/gci,
TGNA,TEGNA Inc.,14.66,3176150014.92,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna,
TRC,Tejon Ranch Co,16.7,433549885.7,,,Finance,Real Estate,https://old.nasdaq.com/symbol/trc,
HQH,Tekla Healthcare Investors,18.19,779009050.94,,1987.0,,,https://old.nasdaq.com/symbol/hqh,
THQ,Tekla Healthcare Opportunies Fund,17.15,711084601.85,,2014.0,,,https://old.nasdaq.com/symbol/thq,
HQL,Tekla Life Sciences Investors,14.83,343758065.3,,1992.0,,,https://old.nasdaq.com/symbol/hql,
THW,Tekla World Healthcare Fund,13.08,394439786.76,,2015.0,,,https://old.nasdaq.com/symbol/thw,
TDOC,"Teladoc Health, Inc.",67.88,4890111787.32,,2015.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/tdoc,
TLRA,"Telaria, Inc.",7.44,341683681.44,,2013.0,Technology,Advertising,https://old.nasdaq.com/symbol/tlra,
TEO,Telecom Argentina Stet - France Telecom S.A.,10.48,4514130068.96,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/teo,
TDY,Teledyne Technologies Incorporated,317.34,11544596272.44,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tdy,
TFX,Teleflex Incorporated,328.44,15184715940.24,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tfx,
VIV,Telefonica Brasil S.A.,12.85,21699715021.6,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/viv,
TEF,Telefonica SA,7.53,39095760000.0,,1988.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tef,
TDA,"Telephone and Data Systems, Inc.",24.24,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tda,
TDE,"Telephone and Data Systems, Inc.",25.31,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tde,
TDI,"Telephone and Data Systems, Inc.",27.46,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdi,
TDJ,"Telephone and Data Systems, Inc.",25.21,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdj,
TDS,"Telephone and Data Systems, Inc.",24.49,2804406227.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tds,
TU,TELUS Corporation,35.75,21515942197.75,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tu,
TDF,"Templeton Dragon Fund, Inc.",17.62,595646619.66,,,,,https://old.nasdaq.com/symbol/tdf,
EMF,Templeton Emerging Markets Fund,14.61,245049366.15,,1987.0,,,https://old.nasdaq.com/symbol/emf,
TEI,"Templeton Emerging Markets Income Fund, Inc.",9.01,432465746.18,,1993.0,,,https://old.nasdaq.com/symbol/tei,
GIM,"Templeton Global Income Fund, Inc.",6.13,822303688.54,,1988.0,,,https://old.nasdaq.com/symbol/gim,
TPX,"Tempur Sealy International, Inc.",76.77,4207881465.18,,2003.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/tpx,
TS,Tenaris S.A.,20.25,11952935403.75,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ts,
TME,Tencent Music Entertainment Group,12.77,20853323713.11,,2018.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tme,
THC,Tenet Healthcare Corporation,21.76,2251038816.0,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/thc,
TNC,Tennant Company,68.68,1250355113.6,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnc,
TEN,Tenneco Inc.,10.58,856139175.66,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ten,
TVC,Tennessee Valley Authority,25.655,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tvc,
TVE,Tennessee Valley Authority,25.27,0.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tve,
TDC,Teradata Corporation,29.62,3379642000.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc,
TEX,Terex Corporation,23.99,1708088000.0,,,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex,
TX,Ternium S.A.,18.45,3621876640.65,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx,
TRNO,Terreno Realty Corporation,51.89,3401072555.88,,2010.0,Finance,Real Estate,https://old.nasdaq.com/symbol/trno,
TTI,"Tetra Technologies, Inc.",2.0,251166920.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tti,
TEVA,Teva Pharmaceutical Industries Limited,6.98,7621505974.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva,
TPL,Texas Pacific Land Trust,605.36,4695266596.16,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl,
TGH,Textainer Group Holdings Limited,9.25,531380291.5,,2007.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/tgh,
TXT,Textron Inc.,47.59,10951581172.2,,,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt,
AES,The AES Corporation,15.85,10522015557.7,,,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes,
BX,The Blackstone Group Inc.,45.9,54855643508.1,,2007.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx,
CEE,"The Central and Eastern Europe Fund, Inc.",25.72,175992495.04,,,,,https://old.nasdaq.com/symbol/cee,
SCHW,The Charles Schwab Corporation,35.45,46339641320.4,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw,
SCHW^C,The Charles Schwab Corporation,26.64,0.0,,,,,https://old.nasdaq.com/symbol/schw^c,
SCHW^D,The Charles Schwab Corporation,27.03,0.0,,,,,https://old.nasdaq.com/symbol/schw^d,
COO,"The Cooper Companies, Inc. ",293.94,14571667511.28,,,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo,
GDV,The Gabelli Dividend & Income Trust,20.46,1686567435.96,,2003.0,,,https://old.nasdaq.com/symbol/gdv,
GDV^A,The Gabelli Dividend & Income Trust,26.25,0.0,,,,,https://old.nasdaq.com/symbol/gdv^a,
GDV^D,The Gabelli Dividend & Income Trust,26.65,0.0,,,,,https://old.nasdaq.com/symbol/gdv^d,
GDV^G,The Gabelli Dividend & Income Trust,25.9992,0.0,,,,,https://old.nasdaq.com/symbol/gdv^g,
GDV^H,The Gabelli Dividend & Income Trust,26.3059,0.0,,,,,https://old.nasdaq.com/symbol/gdv^h,
GDV~$,The Gabelli Dividend & Income Trust,0.035,0.0,,,,,https://old.nasdaq.com/symbol/gdv~$,
GRX,The Gabelli Healthcare & Wellness Trust,10.2,189142914.6,,,,,https://old.nasdaq.com/symbol/grx,
GRX^A,The Gabelli Healthcare & Wellness Trust,25.91,0.0,,,,,https://old.nasdaq.com/symbol/grx^a,
GRX^B,The Gabelli Healthcare & Wellness Trust,26.1126,0.0,,,,,https://old.nasdaq.com/symbol/grx^b,
GDL,The GDL Fund,9.15,147905037.75,,2007.0,,,https://old.nasdaq.com/symbol/gdl,
GDL^C,The GDL Fund,50.641000000000005,0.0,,,,,https://old.nasdaq.com/symbol/gdl^c,
THG,"The Hanover Insurance Group, Inc.",135.48,5358769958.88,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg,
THGA,"The Hanover Insurance Group, Inc.",25.57,0.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thga,
MSG,The Madison Square Garden Company,266.33,6327888408.74,,2015.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/msg,
RUBI,"The Rubicon Project, Inc.",8.55,453072451.5,,2014.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/rubi,
TRV,"The Travelers Companies, Inc.",143.15,37274216104.3,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv,
VAM,The Vivaldi Opportunities Fund,13.684000000000001,77949893.384,,2018.0,,,https://old.nasdaq.com/symbol/vam,
TMO,Thermo Fisher Scientific Inc,289.16,115801566135.04,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo,
THR,"Thermon Group Holdings, Inc.",22.22,727235624.72,,2011.0,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/thr,
TPRE,Third Point Reinsurance Ltd.,9.43,886764195.0,,2013.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tpre,
TSLF,THL Credit Senior Loan Fund,14.7,109059153.0,,2013.0,,,https://old.nasdaq.com/symbol/tslf,
TCRW,"THL Credit, Inc.",25.97,0.0,,2018.0,,,https://old.nasdaq.com/symbol/tcrw,
TCRZ,"THL Credit, Inc.",25.2296,0.0,,2015.0,,,https://old.nasdaq.com/symbol/tcrz,
TRI,Thomson Reuters Corp,67.12,33637675358.32,,,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri,
THO,"Thor Industries, Inc.",54.2,2984440236.6,,,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho,
TDW,Tidewater Inc.,14.27,593632000.0,,2017.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tdw,
TDW.WS.A,Tidewater Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/tdw.ws.a,
TDW.WS.B,Tidewater Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/tdw.ws.b,
TIF,Tiffany & Co.,89.02,10753496980.26,,1987.0,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif,
TLYS,"Tilly&#39;s, Inc.",9.12,269739868.8,,2012.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys,
TSU,TIM Participacoes S.A.,13.86,6708927899.52,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tsu,
TKR,Timken Company (The),41.95,3189941470.35,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr,
TMST,TimkenSteel Corporation,6.02,269793596.24,,2014.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tmst,
TWI,"Titan International, Inc.",2.61,157034499.75,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi,
TJX,"TJX Companies, Inc. (The)",55.73,67373817531.91,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx,
TOL,"Toll Brothers, Inc.",39.54,5552562660.0,,,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol,
TR,"Tootsie Roll Industries, Inc.",36.93,1462963485.0,,,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr,
BLD,TopBuild Corp.,95.41,3270838941.3,,2015.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld,
TTC,Toro Company (The),72.63,7742527808.94,,,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc,
TD,Toronto Dominion Bank (The),55.33,100691768059.41,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td,
SHLL,Tortoise Acquisition Corp.,9.85,286892547.95,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/shll,
SHLL.U,Tortoise Acquisition Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/shll.u,
SHLL.WS,Tortoise Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/shll.ws,
NDP,"Tortoise Energy Independence Fund, Inc.",3.86,57004480.0,,2012.0,,,https://old.nasdaq.com/symbol/ndp,
TYG,Tortoise Energy Infrastructure Corporation,19.69,1057943700.0,,2004.0,,,https://old.nasdaq.com/symbol/tyg,
TEAF,Tortoise Essential Assets Income Term Fund,17.0,229349159.0,,2019.0,,,https://old.nasdaq.com/symbol/teaf,
NTG,"Tortoise Midstream Energy Fund, Inc.",11.8,745878000.0,,2010.0,,,https://old.nasdaq.com/symbol/ntg,
TTP,"Tortoise Pipeline & Energy Fund, Inc.",12.76,127855200.0,,2011.0,,,https://old.nasdaq.com/symbol/ttp,
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",17.75,123362500.0,,2009.0,,,https://old.nasdaq.com/symbol/tpz,
TOT,Total S.A.,49.06,127463678695.76,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot,
TSQ,"Townsquare Media, Inc.",6.2,117563277.8,,2014.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tsq,
TM,Toyota Motor Corp Ltd Ord,131.15,186484563011.8,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm,
TPGH,TPG Pace Holdings Corp.,10.29,578812500.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/tpgh,
TPGH.U,TPG Pace Holdings Corp.,,0.0,,2017.0,,,https://old.nasdaq.com/symbol/tpgh.u,
TPGH.WS,TPG Pace Holdings Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/tpgh.ws,
TRTX,"TPG RE Finance Trust, Inc.",19.73,1461727157.98,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx,
TSLX,"TPG Specialty Lending, Inc.",20.55,1361863234.35,,2014.0,,,https://old.nasdaq.com/symbol/tslx,
TAC,TransAlta Corporation,6.39,1803892495.05,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac,
TCI,"Transcontinental Realty Investors, Inc.",30.31,264235517.77,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci,
TDG,Transdigm Group Incorporated,514.42,27457033750.8,,2006.0,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg,
RIG,Transocean Ltd.,4.17,2551220365.65,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig,
TGS,Transportadora De Gas Sa Ord B,8.7,1346921715.6,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs,
TRU,TransUnion,80.0,15024000000.0,,2015.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru,
TREC,Trecora Resources,8.83,218233273.4,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec,
TG,Tredegar Corporation,19.14,638377989.48,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg,
THS,"Treehouse Foods, Inc.",53.07,2982573165.66,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths,
TREX,"Trex Company, Inc.",88.61,5177010628.97,,,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex,
TY,Tri Continental Corporation,26.86,1426878542.3,,,,,https://old.nasdaq.com/symbol/ty,
TY^,Tri Continental Corporation,53.8501,0.0,,,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^,
TPH,"TRI Pointe Group, Inc.",14.61,2078399066.43,,2013.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph,
TRNE,Trine Acquisition Corp.,9.88,370685250.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/trne,
TRNE.U,Trine Acquisition Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/trne.u,
TRNE.WS,Trine Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/trne.ws,
TNET,"TriNet Group, Inc.",57.9,4049248022.1,,2014.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet,
TRN,"Trinity Industries, Inc.",16.46,2104811241.36,,,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn,
TSE,Trinseo S.A.,39.88,1603203796.36,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse,
TPVG,TriplePoint Venture Growth BDC Corp.,16.25,403964600.0,,2014.0,,,https://old.nasdaq.com/symbol/tpvg,
TPVY,TriplePoint Venture Growth BDC Corp.,25.79,0.0,,2017.0,,,https://old.nasdaq.com/symbol/tpvy,
GTS,Triple-S Management Corporation,14.46,321012650.7,,2007.0,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts,
TRTN,Triton International Limited,33.95,2508256588.95,,2016.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn,
TRTN^A,Triton International Limited,26.65,0.0,,,,,https://old.nasdaq.com/symbol/trtn^a,
TRTN^B,Triton International Limited,26.73,0.0,,,,,https://old.nasdaq.com/symbol/trtn^b,
TGI,"Triumph Group, Inc.",20.58,1030220558.64,,1996.0,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi,
TROX,Tronox Holdings plc,7.31,1037150080.76,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox,
TBI,"TrueBlue, Inc.",20.85,835460896.95,,,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi,
TNP,Tsakos Energy Navigation Ltd,3.34,298972421.34,,2002.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp,
TNP^C,Tsakos Energy Navigation Ltd,25.82,0.0,,,,,https://old.nasdaq.com/symbol/tnp^c,
TNP^D,Tsakos Energy Navigation Ltd,23.62,0.0,,,,,https://old.nasdaq.com/symbol/tnp^d,
TNP^E,Tsakos Energy Navigation Ltd,22.86,0.0,,,,,https://old.nasdaq.com/symbol/tnp^e,
TNP^F,Tsakos Energy Navigation Ltd,23.0743,0.0,,,,,https://old.nasdaq.com/symbol/tnp^f,
TUFN,Tufin Software Technologies Ltd.,16.39,557911354.99,,2019.0,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn,
TUP,Tupperware Brands Corporation,15.81,771400571.4,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup,
TKC,Turkcell Iletisim Hizmetleri AS,5.57,4882808591.26,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc,
TPB,"Turning Point Brands, Inc.",24.01,471996191.17,,2016.0,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb,
TRQ,Turquoise Hill Resources Ltd.,0.4368,878978960.0592,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq,
TPC,Tutor Perini Corporation,14.07,707422941.12,,,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc,
TWLO,Twilio Inc.,112.91,15343068125.63,,2016.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo,
TRWH,"Twin River Worldwide Holdings, Inc.",22.96,886432516.48,,2019.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/trwh,
TWTR,"Twitter, Inc.",40.8,31539120405.6,,2013.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr,
TWO,Two Harbors Investments Corp,13.22,3607802037.68,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two,
TWO^A,Two Harbors Investments Corp,28.4239,0.0,,,,,https://old.nasdaq.com/symbol/two^a,
TWO^B,Two Harbors Investments Corp,26.49,0.0,,,,,https://old.nasdaq.com/symbol/two^b,
TWO^C,Two Harbors Investments Corp,25.94,0.0,,,,,https://old.nasdaq.com/symbol/two^c,
TWO^D,Two Harbors Investments Corp,25.32,0.0,,,,,https://old.nasdaq.com/symbol/two^d,
TWO^E,Two Harbors Investments Corp,25.2225,0.0,,,,,https://old.nasdaq.com/symbol/two^e,
TYL,"Tyler Technologies, Inc.",260.1,10035383158.8,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl,
TSN,"Tyson Foods, Inc.",81.16,29597937835.52,,,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn,
USB,U.S. Bancorp,53.93,84984331719.87,,,Finance,Major Banks,https://old.nasdaq.com/symbol/usb,
USB^A,U.S. Bancorp,850.0,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a,
USB^H,U.S. Bancorp,21.37,0.0,,,,,https://old.nasdaq.com/symbol/usb^h,
USB^M,U.S. Bancorp,27.53,0.0,,,,,https://old.nasdaq.com/symbol/usb^m,
USB^O,U.S. Bancorp,25.36,0.0,,,,,https://old.nasdaq.com/symbol/usb^o,
USB^P,U.S. Bancorp,27.35,0.0,,,,,https://old.nasdaq.com/symbol/usb^p,
USPH,"U.S. Physical Therapy, Inc.",130.5,1666991079.0,,1992.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph,
SLCA,"U.S. Silica Holdings, Inc.",8.16,600412522.56,,2012.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca,
USX,"U.S. Xpress Enterprises, Inc.",4.43,216866060.52,,2018.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx,
UBER,"Uber Technologies, Inc.",30.37,51629109362.37,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/uber,
UI,Ubiquiti Inc.,118.22,8114702135.36,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui,
UBS,UBS AG,10.68,39088098259.92,,2014.0,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs,
UDR,"UDR, Inc.",49.02,14355131506.8,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr,
UGI,UGI Corporation,48.87,10211859854.82,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi,
UGP,Ultrapar Participacoes S.A.,4.45,4832833028.3,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp,
UMH,"UMH Properties, Inc.",14.38,581402525.4,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh,
UMH^B,"UMH Properties, Inc.",26.0406,0.0,,,,,https://old.nasdaq.com/symbol/umh^b,
UMH^C,"UMH Properties, Inc.",26.19,0.0,,,,,https://old.nasdaq.com/symbol/umh^c,
UMH^D,"UMH Properties, Inc.",25.35,0.0,,,,,https://old.nasdaq.com/symbol/umh^d,
UA,"Under Armour, Inc.",17.47,7883286697.24,,2016.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua,
UAA,"Under Armour, Inc.",19.1,8618819457.2,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa,
UFI,"Unifi, Inc.",21.42,396052415.64,,,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi,
UNF,Unifirst Corporation,188.33,3578300321.13,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf,
UN,Unilever NV,60.07,157149127000.0,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un,
UL,Unilever PLC,59.69,156880269599.26,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul,
UNP,Union Pacific Corporation,155.91,109843233322.5,,,Transportation,Railroads,https://old.nasdaq.com/symbol/unp,
UIS,Unisys Corporation,7.02,363526719.66,,,Technology,EDP Services,https://old.nasdaq.com/symbol/uis,
UNT,Unit Corporation,2.95,163833902.2,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/unt,
UMC,United Microelectronics Corporation,2.12,4964293749.4,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc,
UNFI,"United Natural Foods, Inc.",7.5,400756807.5,,2019.0,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi,
UPS,"United Parcel Service, Inc.",115.57,99240534191.89,,1999.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups,
URI,"United Rentals, Inc.",115.66,8924648754.04,,1997.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri,
USM,United States Cellular Corporation,34.89,3025943409.0,,1988.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm,
UZA,United States Cellular Corporation,25.34,0.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza,
UZB,United States Cellular Corporation,26.0,0.0,,2014.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb,
UZC,United States Cellular Corporation,26.31,0.0,,2015.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc,
X,United States Steel Corporation,10.92,1864517196.36,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x,
UTX,United Technologies Corporation,132.69,114489082543.2,,,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/utx,
UNH,UnitedHealth Group Incorporated,221.24,209664857935.16,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh,
UTL,UNITIL Corporation,64.1,956466932.1,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl,
UNVR,Univar Solutions Inc.,20.17,3401034015.48,,2015.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr,
UVV,Universal Corporation,53.66,1339970099.74,,,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv,
UHT,Universal Health Realty Income Trust,103.58,1424902309.62,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht,
UHS,"Universal Health Services, Inc.",145.07,12837079355.41,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs,
UVE,UNIVERSAL INSURANCE HOLDINGS INC,29.02,991323635.3,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve,
UTI,Universal Technical Institute Inc,5.14,131063724.06,,2003.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti,
UNM,Unum Group,27.29,5693537588.48,,,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm,
UNMA,Unum Group,27.25,0.0,,2018.0,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma,
UE,Urban Edge Properties,19.59,2373739948.77,,2015.0,Finance,Real Estate,https://old.nasdaq.com/symbol/ue,
UBA,Urstadt Biddle Properties Inc.,23.56,938979017.32,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba,
UBP,Urstadt Biddle Properties Inc.,18.38,732531168.86,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp,
UBP^G.CL,Urstadt Biddle Properties Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/ubp^g.cl,
UBP^H,Urstadt Biddle Properties Inc.,26.97,0.0,,,,,https://old.nasdaq.com/symbol/ubp^h,
UBP^K,Urstadt Biddle Properties Inc.,25.35,0.0,,,,,https://old.nasdaq.com/symbol/ubp^k,
